# Title:    JWST predicted thermal background for observation planning
# Author:   Jane Rigby (Jane.Rigby@nasa.gov)
# Date:     26 Sept 2016
# Version:  1.1
# Format:   comma separated variables (csv)
# Distribution:  unlimited (see STI approval in attached NASA form 1675B.)
# Pedigree: This is the predicted thermal background for JWST for use in planning observations.
# It is comprised of approx 20 blackbody curves, whose temperatures and areas are distilled
# from far more complicated thermal models.
# This file was generated by Rigby's ipython notebook MIRI background levels_v2.ipynb.
# The input was the SL budget rollup from Paul Lightsey, 2016.09.20  MIR summary.xlsx,
# which rolls up the stray light into predicted radiances at 10, 15, 20, 25um micron, arising from
# approx. twenty different parts of JWST.  That rollup summarizes far more complicated
# underlying stray light and CAD models; the version was v5.3b_0R_P5P_SL1C_FCM_LTOs_C. 
# Paul's 9/20/2016 rollup was updated from a previous version of 29 Aug 2016, which
# only had 10 and 20 micron.
# For each component in the rollup, this notebook calculated the temperature and
# effective area x emissivity of the blackbody that would produce those radiances
# at 10um and 20um.  The notebook then approximated each component as a blackbody,
# and calculated the summed emission from all twenty components.
# The area x emissivivity of the primary mirror was artifically nudged up by 20% to
# better match Paul's predictions at 25 micron.
# The resulting thermal curve agres with the thermal performance estimates
# from Paul Lightsey at 10 and 20 micron within 6%, and agrees
# with Paul's thermal performance estimates at 15 and 25 micron within 11%.
# Update in v1.1: extending to 31.0 micron as requested by STScI.
# Columns: wavelength (micron) and equivalent sky radiance (MJy/SR)
# 
5.000E+00,4.891E-05
5.100E+00,6.893E-05
5.200E+00,9.579E-05
5.300E+00,1.314E-04
5.400E+00,1.780E-04
5.500E+00,2.383E-04
5.600E+00,3.157E-04
5.700E+00,4.139E-04
5.800E+00,5.375E-04
5.900E+00,6.916E-04
6.000E+00,8.823E-04
6.100E+00,1.117E-03
6.200E+00,1.403E-03
6.300E+00,1.749E-03
6.400E+00,2.167E-03
6.500E+00,2.667E-03
6.600E+00,3.264E-03
6.700E+00,3.971E-03
6.800E+00,4.807E-03
6.900E+00,5.790E-03
7.000E+00,6.942E-03
7.100E+00,8.286E-03
7.200E+00,9.850E-03
7.300E+00,1.166E-02
7.400E+00,1.376E-02
7.500E+00,1.617E-02
7.600E+00,1.895E-02
7.700E+00,2.214E-02
7.800E+00,2.578E-02
7.900E+00,2.994E-02
8.000E+00,3.468E-02
8.100E+00,4.006E-02
8.200E+00,4.617E-02
8.300E+00,5.308E-02
8.400E+00,6.089E-02
8.500E+00,6.970E-02
8.600E+00,7.961E-02
8.700E+00,9.074E-02
8.800E+00,1.032E-01
8.900E+00,1.172E-01
9.000E+00,1.328E-01
9.100E+00,1.502E-01
9.200E+00,1.696E-01
9.300E+00,1.912E-01
9.400E+00,2.151E-01
9.500E+00,2.415E-01
9.600E+00,2.708E-01
9.700E+00,3.031E-01
9.800E+00,3.388E-01
9.900E+00,3.780E-01
1.000E+01,4.210E-01
1.010E+01,4.682E-01
1.020E+01,5.199E-01
1.030E+01,5.764E-01
1.040E+01,6.381E-01
1.050E+01,7.053E-01
1.060E+01,7.785E-01
1.070E+01,8.580E-01
1.080E+01,9.442E-01
1.090E+01,1.038E+00
1.100E+01,1.139E+00
1.110E+01,1.248E+00
1.120E+01,1.366E+00
1.130E+01,1.493E+00
1.140E+01,1.630E+00
1.150E+01,1.777E+00
1.160E+01,1.934E+00
1.170E+01,2.103E+00
1.180E+01,2.285E+00
1.190E+01,2.478E+00
1.200E+01,2.685E+00
1.210E+01,2.906E+00
1.220E+01,3.142E+00
1.230E+01,3.393E+00
1.240E+01,3.660E+00
1.250E+01,3.944E+00
1.260E+01,4.246E+00
1.270E+01,4.566E+00
1.280E+01,4.905E+00
1.290E+01,5.264E+00
1.300E+01,5.644E+00
1.310E+01,6.047E+00
1.320E+01,6.471E+00
1.330E+01,6.920E+00
1.340E+01,7.393E+00
1.350E+01,7.892E+00
1.360E+01,8.418E+00
1.370E+01,8.971E+00
1.380E+01,9.554E+00
1.390E+01,1.017E+01
1.400E+01,1.081E+01
1.410E+01,1.149E+01
1.420E+01,1.219E+01
1.430E+01,1.294E+01
1.440E+01,1.372E+01
1.450E+01,1.454E+01
1.460E+01,1.539E+01
1.470E+01,1.629E+01
1.480E+01,1.723E+01
1.490E+01,1.821E+01
1.500E+01,1.924E+01
1.510E+01,2.031E+01
1.520E+01,2.143E+01
1.530E+01,2.260E+01
1.540E+01,2.382E+01
1.550E+01,2.510E+01
1.560E+01,2.642E+01
1.570E+01,2.781E+01
1.580E+01,2.926E+01
1.590E+01,3.076E+01
1.600E+01,3.233E+01
1.610E+01,3.397E+01
1.620E+01,3.567E+01
1.630E+01,3.744E+01
1.640E+01,3.928E+01
1.650E+01,4.120E+01
1.660E+01,4.319E+01
1.670E+01,4.527E+01
1.680E+01,4.742E+01
1.690E+01,4.966E+01
1.700E+01,5.199E+01
1.710E+01,5.441E+01
1.720E+01,5.692E+01
1.730E+01,5.952E+01
1.740E+01,6.223E+01
1.750E+01,6.504E+01
1.760E+01,6.795E+01
1.770E+01,7.097E+01
1.780E+01,7.410E+01
1.790E+01,7.735E+01
1.800E+01,8.072E+01
1.810E+01,8.421E+01
1.820E+01,8.783E+01
1.830E+01,9.158E+01
1.840E+01,9.546E+01
1.850E+01,9.948E+01
1.860E+01,1.036E+02
1.870E+01,1.080E+02
1.880E+01,1.124E+02
1.890E+01,1.170E+02
1.900E+01,1.218E+02
1.910E+01,1.267E+02
1.920E+01,1.318E+02
1.930E+01,1.371E+02
1.940E+01,1.426E+02
1.950E+01,1.482E+02
1.960E+01,1.541E+02
1.970E+01,1.601E+02
1.980E+01,1.663E+02
1.990E+01,1.727E+02
2.000E+01,1.794E+02
2.010E+01,1.862E+02
2.020E+01,1.933E+02
2.030E+01,2.006E+02
2.040E+01,2.081E+02
2.050E+01,2.159E+02
2.060E+01,2.239E+02
2.070E+01,2.322E+02
2.080E+01,2.407E+02
2.090E+01,2.495E+02
2.100E+01,2.586E+02
2.110E+01,2.679E+02
2.120E+01,2.775E+02
2.130E+01,2.874E+02
2.140E+01,2.976E+02
2.150E+01,3.081E+02
2.160E+01,3.189E+02
2.170E+01,3.300E+02
2.180E+01,3.415E+02
2.190E+01,3.533E+02
2.200E+01,3.654E+02
2.210E+01,3.779E+02
2.220E+01,3.907E+02
2.230E+01,4.039E+02
2.240E+01,4.175E+02
2.250E+01,4.314E+02
2.260E+01,4.457E+02
2.270E+01,4.604E+02
2.280E+01,4.755E+02
2.290E+01,4.911E+02
2.300E+01,5.070E+02
2.310E+01,5.234E+02
2.320E+01,5.402E+02
2.330E+01,5.574E+02
2.340E+01,5.751E+02
2.350E+01,5.933E+02
2.360E+01,6.119E+02
2.370E+01,6.310E+02
2.380E+01,6.506E+02
2.390E+01,6.707E+02
2.400E+01,6.913E+02
2.410E+01,7.125E+02
2.420E+01,7.341E+02
2.430E+01,7.563E+02
2.440E+01,7.790E+02
2.450E+01,8.022E+02
2.460E+01,8.261E+02
2.470E+01,8.505E+02
2.480E+01,8.754E+02
2.490E+01,9.010E+02
2.500E+01,9.272E+02
2.510E+01,9.540E+02
2.520E+01,9.814E+02
2.530E+01,1.009E+03
2.540E+01,1.038E+03
2.550E+01,1.067E+03
2.560E+01,1.097E+03
2.570E+01,1.128E+03
2.580E+01,1.159E+03
2.590E+01,1.191E+03
2.600E+01,1.224E+03
2.610E+01,1.257E+03
2.620E+01,1.292E+03
2.630E+01,1.326E+03
2.640E+01,1.362E+03
2.650E+01,1.398E+03
2.660E+01,1.436E+03
2.670E+01,1.473E+03
2.680E+01,1.512E+03
2.690E+01,1.552E+03
2.700E+01,1.592E+03
2.710E+01,1.633E+03
2.720E+01,1.675E+03
2.730E+01,1.718E+03
2.740E+01,1.761E+03
2.750E+01,1.806E+03
2.760E+01,1.851E+03
2.770E+01,1.897E+03
2.780E+01,1.944E+03
2.790E+01,1.992E+03
2.800E+01,2.041E+03
2.810E+01,2.091E+03
2.820E+01,2.141E+03
2.830E+01,2.193E+03
2.840E+01,2.246E+03
2.850E+01,2.299E+03
2.860E+01,2.354E+03
2.870E+01,2.409E+03
2.880E+01,2.466E+03
2.890E+01,2.523E+03
2.900E+01,2.582E+03
2.910E+01,2.641E+03
2.920E+01,2.702E+03
2.930E+01,2.763E+03
2.940E+01,2.826E+03
2.950E+01,2.890E+03
2.960E+01,2.954E+03
2.970E+01,3.020E+03
2.980E+01,3.087E+03
2.990E+01,3.155E+03
3.000E+01,3.224E+03
3.010E+01,3.295E+03
3.020E+01,3.366E+03
3.030E+01,3.438E+03
3.040E+01,3.512E+03
3.050E+01,3.587E+03
3.060E+01,3.663E+03
3.070E+01,3.740E+03
3.080E+01,3.818E+03
3.090E+01,3.898E+03
